,A1112Amp,A1112Dist,A14Amp,A14Dist,A15Amp,A15Dist,A16Amp,A16Dist,2004Class
757,1.1470295386657816,144.48503270329255,1.7484796761216945,97.95484770451591,,,,,  9
758,0.8602721539993363,2699.782959294842,0.6993918704486778,2608.956222497297,,,,, 29
760,1.1948224361101893,2614.2755280251704,1.6610556923156097,2479.4244849348515,,,,, 25
761,0.9558579488881515,1516.1782775925071,1.0490878056730166,1380.8120552384742,,,,, 27
763,0.9558579488881515,1007.5612677650595,1.3987837408973556,871.8500322841985,,,,, 26
766,1.911715897776303,719.4627676070183,1.923327643733864,804.5218798966646,,,,,  8
768,1.1948224361101893,1097.267878756044,1.3987837408973556,1162.2868938358101,,,,, 10
785,2.1506803849983407,1097.267878756044,2.447871546570372,1162.2868938358101,,,,, 10
792,2.1506803849983407,728.6846062323378,2.797567481794711,856.7286069479853,,,,, 13
796,1.099236641221374,1838.5458791312662,1.4862077247034402,1692.4027018140391,,,,, 18
797,1.1948224361101893,1007.5612677650595,1.223935773285186,871.8500322841985,,,,, 26
801,1.4337869233322271,2121.004106107566,1.923327643733864,1965.9652285646257,,,,, 22
802,0.9558579488881515,1685.9195414826968,1.3987837408973556,1505.8235142486103,,,,,100
803,3.1065383338864923,549.8567450287387,3.846655287467728,677.3216861147707,,,,,  1
805,1.4337869233322271,1239.6973469641177,1.4862077247034402,1292.5138782668178,,,,, 86
809,1.1948224361101893,2549.7195740642705,1.573631708509525,2435.240597670518,,,,,  6
810,0.9558579488881515,549.8567450287387,1.1365117894791015,677.3216861147707,,,,,  1
811,0.4779289744440757,1685.9195414826968,0.8742398380608473,1505.8235142486103,,,,,100
812,0.9558579488881515,2402.414942824976,1.3987837408973556,2250.0363035603627,,,,,  7
813,0.9558579488881515,1006.0717324490676,0.8742398380608473,1102.554149181838,,,,, 14
816,1.1948224361101893,1551.407079422076,0.6993918704486778,1424.9357367665345,,,,,238
817,1.1948224361101893,2121.004106107566,0.6993918704486778,1965.9652285646257,,,,, 22
819,3.823431795552606,549.8567450287387,5.070591060752914,677.3216861147707,,,,,  1
825,1.1948224361101893,882.1895830961158,0.7868158542547625,701.7183193616429,,,,,236
826,0.9558579488881515,2426.365368873623,1.0490878056730166,2283.365268110137,,,,, 64
827,0.9558579488881515,2549.7195740642705,1.0490878056730166,2435.240597670518,,,,,  6
830,2.437437769664786,549.8567450287387,2.9724154494068804,677.3216861147707,,,,,  1
831,1.1470295386657816,842.088174386005,1.223935773285186,924.3137333541894,,,,, 20
835,1.6727514105542651,814.1764179317533,1.7484796761216945,994.2666079393877,,,,,  3
838,1.4815798207766349,657.042375149394,2.622719514182542,837.7553177250604,,,,,  5
839,1.0514437437769666,1258.687624261008,0.9966334153893659,1179.9082713957582,,,,,201
857,2.102887487553933,2614.2755280251704,2.797567481794711,2479.4244849348515,,,,, 25
862,0.9558579488881515,728.6846062323378,1.0141182121505827,856.7286069479853,,,,, 13
865,1.3382011284434119,144.48503270329255,1.223935773285186,97.95484770451591,,,,,  9
868,1.003650846332559,1074.3728928151183,1.1365117894791015,912.5748282346112,,,,, 28
869,1.2426153335545969,1516.1782775925071,2.185599595152118,1380.8120552384742,,,,, 27
874,1.0514437437769666,1097.267878756044,1.223935773285186,1162.2868938358101,,,,, 10
876,1.4337869233322271,719.4627676070183,1.0490878056730166,804.5218798966646,,,,,  8
877,2.3896448722203787,1239.6973469641177,1.0490878056730166,1292.5138782668178,,,,, 86
878,1.2426153335545969,719.4627676070183,0.7693310574935456,804.5218798966646,,,,,  8
879,1.0514437437769666,1097.267878756044,0.6993918704486778,1162.2868938358101,,,,, 10
880,3.2977099236641227,719.4627676070183,2.447871546570372,804.5218798966646,,,,,  8
884,1.4337869233322271,1838.5458791312662,2.010751627539949,1692.4027018140391,,,,, 18
893,1.2426153335545969,1450.8757101672234,0.8917246348220641,1285.1029044685938,,,,, 99
894,1.2904082309990046,1291.2085230449711,1.4162685376585724,1126.710784742059,,,,, 11
903,1.4337869233322271,1097.267878756044,1.923327643733864,1162.2868938358101,,,,, 10
906,0.9558579488881515,719.4627676070183,0.7868158542547625,804.5218798966646,,,,,  8
924,1.0514437437769666,1838.5458791312662,2.0981756113460333,1692.4027018140391,,,,, 18
925,1.6727514105542651,728.6846062323378,2.273023578958203,856.7286069479853,,,,, 13
930,1.1948224361101893,2121.004106107566,1.7484796761216945,1965.9652285646257,,,,, 22
932,1.4337869233322271,1291.2085230449711,1.3987837408973556,1126.710784742059,,,,, 11
934,0.9558579488881515,1742.0206130800386,1.1365117894791015,1640.717526253977,,,,,234
940,2.1506803849983407,549.8567450287387,2.9724154494068804,677.3216861147707,,,,,  1
949,0.4779289744440757,804.4652290187958,1.1365117894791015,630.6615097858523,,,,,202
958,0.9558579488881515,2045.389903389427,0.8742398380608473,1871.5801342738303,,,,, 38
964,0.9558579488881515,2549.7195740642705,1.0490878056730166,2435.240597670518,,,,,  6
970,2.6286093594424162,549.8567450287387,2.7101434979886263,677.3216861147707,,,,,  1
987,1.911715897776303,549.8567450287387,2.884991465600796,677.3216861147707,,,,,  1
991,1.1948224361101893,1511.2982351831854,0.7868158542547625,1691.2321681991211,,,,,218
998,0.7168934616661136,657.042375149394,1.1365117894791015,837.7553177250604,,,,,  5
1000,0.9558579488881515,1258.687624261008,1.0490878056730166,1179.9082713957582,,,,,201
1007,0.9558579488881515,1097.267878756044,1.1365117894791015,1162.2868938358101,,,,, 10
1028,1.4337869233322271,144.48503270329255,1.573631708509525,97.95484770451591,,,,,  9
1035,1.4337869233322271,2614.2755280251704,2.0981756113460333,2479.4244849348515,,,,, 25
1051,0.9558579488881515,144.48503270329255,1.223935773285186,97.95484770451591,,,,,  9
1061,1.0514437437769666,1097.267878756044,1.0490878056730166,1162.2868938358101,,,,, 10
1063,1.4337869233322271,1097.267878756044,1.573631708509525,1162.2868938358101,,,,, 10
1065,3.1065383338864923,719.4627676070183,3.14726341701905,804.5218798966646,,,,,  8
1066,0.9558579488881515,1097.267878756044,1.0490878056730166,1162.2868938358101,,,,, 10
1070,0.9558579488881515,1097.267878756044,0.611967886642593,1162.2868938358101,,,,, 10
1075,0.9558579488881515,1257.2885269557758,1.0490878056730166,1076.4472232136006,,,,, 97
1088,1.5293727182210424,1097.267878756044,2.0981756113460333,1162.2868938358101,,,,, 10
1090,1.4337869233322271,1685.9195414826968,0.611967886642593,1505.8235142486103,,,,,100
1091,1.5293727182210424,2549.7195740642705,0.8742398380608473,2435.240597670518,,,,,  6
1092,1.0514437437769666,899.4630727618554,1.0490878056730166,1073.8939780272624,,,,, 49
1093,0.9558579488881515,1463.6415162214696,1.311359757091271,1600.7876527494843,,,,,204
1094,1.0514437437769666,1838.5458791312662,1.223935773285186,1692.4027018140391,,,,, 18
1098,1.4337869233322271,1007.5612677650595,1.311359757091271,871.8500322841985,,,,, 26
1113,1.4337869233322271,2045.389903389427,1.311359757091271,1871.5801342738303,,,,, 38
1115,1.1948224361101893,1007.1976220778375,1.3987837408973556,844.3713903456506,,,,,243
1116,1.8161301028874877,1838.5458791312662,2.622719514182542,1692.4027018140391,,,,, 18
1117,0.9558579488881515,864.1274638566041,1.223935773285186,891.7079727960524,,,,, 17
1118,1.1948224361101893,842.088174386005,1.311359757091271,924.3137333541894,,,,, 20
1119,1.3382011284434119,2121.004106107566,2.0981756113460333,1965.9652285646257,,,,, 22
1120,1.6727514105542651,549.8567450287387,2.447871546570372,677.3216861147707,,,,,  1
1122,1.3382011284434119,549.8567450287387,1.1889661797627522,677.3216861147707,,,,,  1
1130,1.6727514105542651,1006.0717324490676,1.4862077247034402,1102.554149181838,,,,, 14
1131,1.9595087952207102,549.8567450287387,2.447871546570372,677.3216861147707,,,,,  1
1132,1.003650846332559,2549.7195740642705,1.223935773285186,2435.240597670518,,,,,  6
1143,0.9558579488881515,1258.687624261008,1.1365117894791015,1179.9082713957582,,,,,201
1157,0.9558579488881515,1685.9195414826968,1.0490878056730166,1505.8235142486103,,,,,100
1161,1.4337869233322271,144.48503270329255,1.4862077247034402,97.95484770451591,,,,,  9
1162,0.7168934616661136,1097.267878756044,0.961663821866932,1162.2868938358101,,,,, 10
1168,1.1948224361101893,2614.2755280251704,1.311359757091271,2479.4244849348515,,,,, 25
1180,1.3382011284434119,144.48503270329255,1.3987837408973556,97.95484770451591,,,,,  9
1181,0.6213076667772984,2143.051202602794,0.7868158542547625,1994.1242089447417,,,,, 32
1186,0.7168934616661136,954.3050495410989,1.1365117894791015,794.8518173976855,,,,, 16
1193,0.9558579488881515,719.4627676070183,1.0490878056730166,804.5218798966646,,,,,  8
1196,0.4779289744440757,719.4627676070183,0.8742398380608473,804.5218798966646,,,,,  8
1197,0.7168934616661136,1097.267878756044,0.8742398380608473,1162.2868938358101,,,,, 10
1198,1.4337869233322271,1097.267878756044,1.923327643733864,1162.2868938358101,,,,, 10
1200,0.9558579488881515,1257.2885269557758,0.6993918704486778,1076.4472232136006,,,,, 97
1203,0.9558579488881515,719.4627676070183,1.0490878056730166,804.5218798966646,,,,,  8
1204,0.9558579488881515,328.13272611267104,1.1365117894791015,328.4312868068123,,,,,216
1209,0.9558579488881515,1511.2982351831854,0.8742398380608473,1691.2321681991211,,,,,218
1236,0.4779289744440757,2402.414942824976,0.8742398380608473,2250.0363035603627,,,,,  7
1242,0.9558579488881515,1838.5458791312662,0.961663821866932,1692.4027018140391,,,,, 18
1244,0.9558579488881515,934.3114544532666,0.8742398380608473,1082.755867275467,,,,, 21
1248,0.7168934616661136,1463.6415162214696,1.0490878056730166,1600.7876527494843,,,,,204
1255,0.4779289744440757,2520.9520230241747,1.0490878056730166,2386.1065756527755,,,,,244
1257,1.4337869233322271,549.8567450287387,2.0981756113460333,677.3216861147707,,,,,  1
1259,1.6727514105542651,1006.0717324490676,1.3987837408973556,1102.554149181838,,,,, 14
1292,0.9558579488881515,1258.687624261008,1.0490878056730166,1179.9082713957582,,,,,201
1299,0.9558579488881515,2699.782959294842,0.8742398380608473,2608.956222497297,,,,, 29
1310,0.9558579488881515,144.48503270329255,1.0490878056730166,97.95484770451591,,,,,  9
1313,0.4779289744440757,602.3600742192931,1.0490878056730166,739.0719914272335,,,,, 30
1325,0.9558579488881515,144.48503270329255,0.8742398380608473,97.95484770451591,,,,,  9
1337,0.9558579488881515,954.3050495410989,1.3987837408973556,794.8518173976855,,,,, 16
