,A1112Amp,A1112Dist,A14Amp,A14Dist,A15Amp,A15Dist,A16Amp,A16Dist,2004Class
1732,0.6,2147.1743293462187,,,2.0,1492.2344718176826,,,203
1734,1.1,2402.414942824976,5.0,2250.0363035603627,2.0,1348.8196631741084,,,  7
1743,,,2.0,1277.0207042578038,1.0,339.91251242585895,,,223
1745,1.0,1006.0717324490676,3.0,1102.554149181838,,,,, 14
1750,0.6,1075.0800904555713,2.0,1015.2404870457415,1.0,226.62221164751108,,, 36
1751,0.9,1925.0150374381292,2.0,1786.9727214741347,1.8,831.7180823849789,,, 19
1753,2.25,549.8567450287387,8.0,677.3216861147707,1.7,1735.3889602559027,,,  1
1755,,,2.0,1566.0954484581505,1.5,484.332478133301,,,257
1759,0.5,549.8567450287387,1.5,677.3216861147707,,,,,  1
1773,1.0,2699.782959294842,3.0,2608.956222497297,2.0,1516.3216047822193,,, 29
1776,,,2.0,2267.4583454562526,1.0,1498.8651754037573,,,114
1779,1.5,144.48503270329255,3.0,97.95484770451591,,,,,  9
1782,1.0,574.0461203248836,2.0,443.58363033572687,1.0,663.79669832828,,, 34
1783,0.8,2143.051202602794,1.5,1994.1242089447417,2.0,1090.245150152052,,, 32
1785,0.9,1074.3728928151183,2.2,912.5748282346112,1.0,578.8414744630736,,, 28
1786,1.1,2614.2755280251704,4.0,2479.4244849348515,2.8,1472.6260607110266,,, 25
1793,1.0,954.3050495410989,4.0,794.8518173976855,1.5,569.3487500444492,,, 16
1796,1.5,719.4627676070183,4.0,804.5218798966646,1.0,1895.5879126048198,,,  8
1797,0.5,653.30675738881,3.0,570.2061076093618,,,,, 39
1799,,,4.0,1380.8120552384742,3.0,472.0309688537597,,, 27
1802,0.6,653.30675738881,3.2,570.2061076093618,0.6,1531.15974311646,,, 39
1803,,,1.5,793.7317381296511,1.0,421.86952846994404,,,237
1805,0.3,954.3050495410989,1.2,794.8518173976855,,,,, 16
1807,1.0,1007.1976220778375,3.0,844.3713903456506,1.2,594.758916566207,,,243
1808,0.5,4225.114114058063,1.5,4046.7388948557123,1.5,3256.628836402621,,, 33
1812,1.0,1291.2085230449711,2.0,1126.710784742059,2.0,649.5966619871048,,, 11
1818,0.5,1511.2982351831854,2.6,1691.2321681991211,,,,,218
1821,1.5,1097.267878756044,6.0,1162.2868938358101,1.2,2255.461969591371,,, 10
1825,0.6,2093.9353048408298,2.0,1963.2151163339652,,,,,251
1826,0.3,1407.3768227512676,1.8,1235.9549892549824,,,,,230
1827,1.0,719.4627676070183,2.8,804.5218798966646,,,,,  8
1831,0.5,1258.687624261008,2.0,1179.9082713957582,,,,,201
1836,1.0,1007.5612677650595,4.0,871.8500322841985,2.0,361.05321131501654,,, 26
1839,0.5,1838.5458791312662,2.5,1692.4027018140391,1.0,804.1570903484545,,, 18
1840,1.0,1838.5458791312662,4.0,1692.4027018140391,2.2,804.1570903484545,,, 18
1841,1.0,1463.6415162214696,3.0,1600.7876527494843,,,,,204
1846,0.5,1705.796079098235,2.0,1759.9727892629046,,,,,281
1847,,,2.0,1640.717526253977,0.5,556.3160751775913,,,234
1848,1.0,899.4630727618554,3.0,1073.8939780272624,1.0,1649.8532316638164,,, 49
1851,,,2.0,1292.5138782668178,1.0,2380.7257888599847,,, 86
1855,,,2.0,871.8500322841985,1.2,361.05321131501654,,, 26
1858,,,3.0,1644.563670225964,1.5,1138.1148041337362,,, 35
1859,1.0,864.1274638566041,3.5,891.7079727960524,2.5,696.4703706926066,,, 17
1860,0.3,549.8567450287387,1.8,677.3216861147707,,,,,  1
1861,0.5,2045.389903389427,2.2,1871.5801342738303,1.0,1270.372700860589,,, 38
1865,0.5,328.13272611267104,3.0,328.4312868068123,,,,,216
1868,1.0,1838.5458791312662,3.5,1692.4027018140391,3.0,804.1570903484545,,, 18
1869,1.0,1742.0206130800386,3.0,1640.717526253977,2.5,556.3160751775913,,,234
1873,0.5,2121.004106107566,2.5,1965.9652285646257,1.2,1113.2463878912267,,, 22
1877,1.0,1463.6415162214696,2.5,1600.7876527494843,,,,,204
1879,0.3,1075.0800904555713,2.5,1015.2404870457415,2.0,226.62221164751108,,, 36
1880,0.5,2402.414942824976,4.0,2250.0363035603627,2.0,1348.8196631741084,,,  7
1890,0.8,1007.5612677650595,,,1.8,361.05321131501654,,, 26
1894,1.5,549.8567450287387,7.0,677.3216861147707,2.0,1735.3889602559027,,,  1
1899,0.5,602.624443205534,3.0,432.1352975980201,1.0,800.7225658849442,,, 15
1910,0.5,653.30675738881,2.0,570.2061076093618,1.0,1531.15974311646,,, 39
1944,1.0,602.3600742192931,2.5,739.0719914272335,,,,, 30
1946,1.5,144.48503270329255,6.0,97.95484770451591,,,,,  9
1949,1.0,144.48503270329255,4.0,97.95484770451591,,,,,  9
1951,1.0,574.0461203248836,,,1.5,663.79669832828,,, 34
1952,1.0,2614.2755280251704,4.6,2479.4244849348515,2.0,1472.6260607110266,,, 25
1953,,,1.5,1994.1242089447417,2.0,1090.245150152052,,, 32
1959,0.3,1007.1976220778375,1.5,844.3713903456506,,,,,243
1960,0.1,719.4627676070183,1.0,804.5218798966646,,,,,  8
1961,0.8,1074.3728928151183,4.0,912.5748282346112,1.2,578.8414744630736,,, 28
1962,1.0,719.4627676070183,3.0,804.5218798966646,0.5,1895.5879126048198,,,  8
1968,1.4,954.3050495410989,5.0,794.8518173976855,2.0,569.3487500444492,,, 16
1970,1.0,653.30675738881,3.0,570.2061076093618,,,,, 39
1977,1.0,653.30675738881,3.8,570.2061076093618,0.1,1531.15974311646,,, 39
1980,0.6,1516.1782775925071,4.0,1380.8120552384742,3.0,472.0309688537597,,, 27
1984,,,3.0,1285.1029044685938,1.0,735.7640812813828,,, 99
1993,,,2.0,793.7317381296511,1.0,421.86952846994404,,,237
1994,2.0,719.4627676070183,6.5,804.5218798966646,1.0,1895.5879126048198,,,  8
1999,0.3,4225.114114058063,1.8,4046.7388948557123,1.5,3256.628836402621,,, 33
2008,0.2,1291.2085230449711,2.0,1126.710784742059,1.0,649.5966619871048,,, 11
2011,0.5,1097.267878756044,3.0,1162.2868938358101,,,,, 10
2025,,,2.0,1235.9549892549824,0.5,803.8481955303989,,,230
2026,,,2.0,1253.2918054447387,1.0,793.2291070450129,,,283
2030,1.0,1511.2982351831854,3.0,1691.2321681991211,1.0,2407.3160524513837,,,218
2031,0.5,1511.2982351831854,3.0,1691.2321681991211,0.5,2407.3160524513837,,,218
2032,0.5,1407.3768227512676,2.0,1235.9549892549824,1.0,803.8481955303989,,,230
2037,1.0,1838.5458791312662,3.0,1692.4027018140391,1.8,804.1570903484545,,, 18
2040,,,2.2,891.7079727960524,2.0,696.4703706926066,,, 17
2045,1.0,1685.9195414826968,2.5,1505.8235142486103,,,,,100
2048,1.0,899.4630727618554,3.0,1073.8939780272624,1.0,1649.8532316638164,,, 49
2050,,,2.2,1644.563670225964,1.8,1138.1148041337362,,, 35
2051,0.9,2045.389903389427,2.2,1871.5801342738303,,,,, 38
2052,1.0,2045.389903389427,2.0,1871.5801342738303,1.0,1270.372700860589,,, 38
2055,0.5,1463.6415162214696,3.0,1600.7876527494843,,,,,204
2058,0.5,1007.5612677650595,3.0,871.8500322841985,1.0,361.05321131501654,,, 26
2063,0.5,1742.0206130800386,3.0,1640.717526253977,1.0,556.3160751775913,,,234
2064,0.5,842.088174386005,1.8,924.3137333541894,0.8,963.8992622762619,,, 20
2065,,,2.0,1324.9249864964563,0.5,1523.1030637555195,,, 60
2066,1.0,549.8567450287387,3.0,677.3216861147707,0.8,1735.3889602559027,,,  1
2068,1.0,1007.1976220778375,2.0,844.3713903456506,,,,,243
2073,1.5,1838.5458791312662,6.0,1692.4027018140391,2.5,804.1570903484545,,, 18
2075,,,2.0,1427.7340001379462,0.5,612.253046148825,,,246
2076,,,2.2,1965.9652285646257,0.8,1113.2463878912267,,, 22
2077,,,2.0,1566.0954484581505,0.5,484.332478133301,,,257
2091,0.5,549.8567450287387,2.5,677.3216861147707,1.0,1735.3889602559027,,,  1
2094,1.0,1551.407079422076,1.8,1424.9357367665345,,,,,238
2095,0.2,1751.3462931526888,1.4,1605.710677166254,,,,, 37
2100,0.5,549.8567450287387,1.2,677.3216861147707,,,,,  1
2106,,,1.5,1566.0954484581505,1.0,484.332478133301,,,257
2115,1.0,549.8567450287387,2.2,677.3216861147707,1.2,1735.3889602559027,,,  1
2116,1.0,2549.7195740642705,2.5,2435.240597670518,3.0,1369.758304941024,,,  6
2118,2.0,1006.0717324490676,3.5,1102.554149181838,1.0,2189.800753774467,,, 14
2119,,,1.5,1277.0207042578038,1.0,339.91251242585895,,,223
2121,,,2.0,328.4312868068123,1.5,1417.0886084282963,,,216
2127,0.5,1445.4016279109783,2.0,1428.7923539914043,,,,,224
2131,,,1.0,1644.563670225964,1.0,1138.1148041337362,,, 35
2162,0.5,317.90830190962333,1.5,497.15585756651757,1.0,1424.4464334183172,,,276
2168,,,1.2,1644.563670225964,1.0,1138.1148041337362,,, 35
2171,,,1.0,693.6761283617129,1.0,630.6854225525694,,,248
2172,,,1.5,522.6898579314516,1.0,1545.3836614926531,,, 71
2176,1.0,1258.687624261008,2.2,1179.9082713957582,,,,,201
2181,1.0,842.088174386005,2.0,924.3137333541894,1.0,963.8992622762619,,, 20
2182,1.0,2699.782959294842,1.5,2608.956222497297,1.5,1516.3216047822193,,, 29
2191,1.0,602.3600742192931,3.2,739.0719914272335,,,,, 30
2192,1.5,144.48503270329255,4.0,97.95484770451591,,,,,  9
2206,1.2,144.48503270329255,3.5,97.95484770451591,,,,,  9
2207,1.0,2614.2755280251704,2.0,2479.4244849348515,,,,, 25
2210,1.0,1007.5612677650595,2.2,871.8500322841985,,,,, 26
2212,1.0,2549.7195740642705,2.0,2435.240597670518,,,,,  6
2214,1.0,574.0461203248836,4.0,443.58363033572687,3.0,663.79669832828,,, 34
2216,,,1.0,97.95484770451591,2.0,1190.5513486912243,,,  9
2219,1.2,954.3050495410989,4.5,794.8518173976855,2.0,569.3487500444492,,, 16
2220,,,2.5,912.5748282346112,1.0,578.8414744630736,,, 28
2222,1.0,653.30675738881,2.0,570.2061076093618,,,,, 39
2226,1.0,653.30675738881,3.2,570.2061076093618,,,,, 39
2231,1.0,719.4627676070183,2.2,804.5218798966646,,,,,  8
2233,1.0,1516.1782775925071,3.5,1380.8120552384742,2.8,472.0309688537597,,, 27
2239,0.5,1450.8757101672234,2.5,1285.1029044685938,1.0,735.7640812813828,,, 99
2241,,,1.8,793.7317381296511,1.0,421.86952846994404,,,237
2248,0.5,842.088174386005,1.5,924.3137333541894,1.0,963.8992622762619,,, 20
2250,0.5,1007.5612677650595,2.0,871.8500322841985,1.0,361.05321131501654,,, 26
2252,0.5,4225.114114058063,2.0,4046.7388948557123,2.0,3256.628836402621,,, 33
2263,,,1.2,1994.1242089447417,1.0,1090.245150152052,,, 32
2280,1.5,719.4627676070183,5.5,804.5218798966646,1.0,1895.5879126048198,,,  8
2292,0.5,1511.2982351831854,2.4,1691.2321681991211,1.0,2407.3160524513837,,,218
2305,0.6,1685.9195414826968,3.5,1505.8235142486103,1.0,1194.318043035231,,,100
2307,0.3,864.1274638566041,2.0,891.7079727960524,1.0,696.4703706926066,,, 17
2308,0.5,2045.389903389427,2.0,1871.5801342738303,0.5,1270.372700860589,,, 38
2315,0.5,3735.2504229195924,3.5,3633.832667010464,1.2,2548.8175405152588,,,285
