,A1112Amp,A1112Dist,A14Amp,A14Dist,A15Amp,A15Dist,A16Amp,A16Dist,2004Class
4964,1.2,1069.483080042093,3.2,1014.7711928454409,0.8,1055.5034613942025,3.5,977.8822103972744,202
4991,1.2,873.400314609295,6.0,814.7847539357139,2.0,958.2244116943106,3.0,894.3864992189594, 15
5001,1.5,1045.9578639126205,5.0,1084.4377982465348,1.6,1243.6091814047234,3.0,1450.8008975281693,212
5015,1.8,929.969261367409,5.5,960.3339273841883,2.0,1104.3786072594376,3.0,1347.9289169432982, 41
5022,1.2,1180.7216760464637,4.2,1243.7964028001327,1.5,1352.5237082341446,,, 42
5026,1.0,912.0927989433404,4.0,881.9679140288905,,,2.8,1037.5316613879127, 40
5030,,,,,1.2,1623.7461955001681,2.2,1572.4343883789372, 21
5043,2.5,1100.5369679217902,2.5,1128.9822561429787,2.0,1142.5976465233439,3.5,1455.163275844561, 20
5045,1.2,1228.2194962666015,3.0,1191.4342870106414,,,,,201
5046,1.2,949.7916991414554,3.5,989.3076197735427,,,,,  1
5047,1.2,1848.3258610224625,2.9,1815.6828612027005,1.8,1406.8016229228533,,, 29
5052,2.0,1016.7786668636286,7.5,1056.790105328364,,,,, 30
5055,2.5,1041.0517511100472,5.0,1038.8660552182653,,,5.0,1231.1714574916934,  9
5058,,,1.2,1809.7652698140805,,,2.2,1516.2662167907285, 25
5064,0.8,1042.5697576604264,3.2,1014.5476921460248,3.0,1065.509458309826,4.0,1116.0002675552212, 34
5075,,,,,1.0,1344.8221404248072,4.0,1516.2662167907285, 25
5094,,,,,2.0,1549.27341927681,1.5,1418.6422829170795,  8
5124,,,1.0,1362.6065376695578,,,2.0,1236.4166123897292, 27
5127,1.3,1185.5178516715323,5.0,1138.0191105346855,2.3,1082.419757480578,6.0,1082.7274309789577, 16
5131,,,1.5,1190.8566855711979,,,1.5,1418.6422829170795,  8
5132,,,1.5,759.4977915339991,,,2.0,720.5299692018631,259
5140,1.0,1021.9215061534438,4.0,1034.0314607341952,3.0,952.487770379492,3.5,1345.9507234864104, 17
5142,,,2.0,1214.2137658622157,,,3.2,926.9931403655718,230
5146,,,1.5,1441.0010594994503,,,1.5,1917.2442958865945,218
5148,,,2.0,1272.8122355263902,,,3.1,1043.9167050321566,283
5151,0.8,1021.9215061534438,2.0,1034.0314607341952,2.0,952.487770379492,5.0,1345.9507234864104, 17
5159,2.0,1021.9215061534438,6.0,1034.0314607341952,6.5,952.487770379492,7.0,1345.9507234864104, 17
5166,,,2.0,1586.2398196116296,,,3.5,1285.5953384824, 32
5171,,,2.5,1171.0959882769644,,,3.0,1587.5564491900611, 73
5174,1.0,2454.542334369667,2.8,2411.0273868911204,2.5,2156.5309135277057,13.0,2079.9793552175947, 33
5181,,,2.1,1128.9822561429787,,,2.5,1455.163275844561, 20
5183,1.3,1091.3950434094083,3.2,1154.4325948215505,,,,,  3
5188,,,2.0,1446.5434140342634,,,3.2,1185.8980013025132, 18
5191,,,2.0,1238.0722390612787,,,3.0,1572.4343883789372, 21
5192,0.7,1170.9718024414428,2.1,1190.8566855711979,,,2.0,1418.6422829170795,  8
5196,0.7,1124.2350688820288,3.0,1187.9080342434613,,,2.5,1621.0121934080253, 49
5203,,,2.0,1495.8471428510322,,,4.0,1250.165787220442, 51
5204,0.5,1442.5763323094827,2.0,1359.1589338807314,,,3.0,992.8258859709641,100
5211,0.5,1170.9718024414428,2.1,1190.8566855711979,,,3.2,1418.6422829170795,  8
5213,,,2.0,1446.5434140342634,,,2.3,1185.8980013025132, 18
5214,,,,,1.7,1067.4246092705469,4.0,1306.822024005071, 36
5220,0.7,1478.8722177988748,3.0,1436.935419659339,2.0,1068.2587331917125,4.5,1338.229777040417,234
5229,0.5,1514.6089383157887,2.0,1446.5434140342634,,,3.0,1185.8980013025132, 18
5231,,,2.0,1495.8471428510322,,,3.0,1250.165787220442, 51
5232,0.5,1459.857363766927,2.0,1421.4026752658374,1.5,1104.7200027617594,3.0,1338.1813790842896,257
5233,0.5,1216.365285980001,2.2,1240.319766827933,,,2.0,1472.7419380628821, 10
5235,0.5,1459.857363766927,2.0,1421.4026752658374,,,2.2,1338.1813790842896,257
5238,1.0,1021.9215061534438,3.5,1034.0314607341952,,,,, 17
5239,1.0,1514.6089383157887,4.0,1446.5434140342634,3.5,1073.4525491012207,7.0,1185.8980013025132, 18
5241,1.0,949.7916991414554,3.3,989.3076197735427,,,,,  1
5245,0.5,1365.852711818084,2.0,1301.0056776028398,1.8,890.69349932281,,,238
5246,0.5,1100.5369679217902,1.8,1128.9822561429787,,,,, 20
5259,0.5,1191.1976552265462,1.8,1238.0722390612787,,,,, 21
5260,0.5,1084.988382527184,1.7,1123.970605051556,,,,, 13
5263,0.5,1604.8130659095275,1.2,1534.238201882201,,,,, 38
5287,,,3.0,1494.2298460436546,3.0,1116.4639454423773,3.2,1264.486453261161, 19
5301,,,,,1.0,1798.8059299277209,3.0,1780.2091843868775,282
5304,,,,,2.0,1348.6090643568364,4.0,1660.3399253060509, 44
5306,2.0,1870.014156709378,3.2,1815.1210692352513,,,,,  6
5319,,,,,2.0,1348.6090643568364,4.0,1660.3399253060509, 44
5334,1.0,1069.483080042093,3.0,1014.7711928454409,2.0,1055.5034613942025,4.0,977.8822103972744,202
5344,1.1,1045.9578639126205,3.2,1084.4377982465348,1.5,1243.6091814047234,3.5,1450.8008975281693,212
5345,1.0,1383.1350924655385,2.8,1340.574717701384,1.8,1241.4974617770922,,, 11
5356,1.0,929.969261367409,4.0,960.3339273841883,1.8,1104.3786072594376,2.2,1347.9289169432982, 41
5358,1.0,1100.5369679217902,3.2,1128.9822561429787,1.0,1142.5976465233439,,, 20
5361,2.1,1180.7216760464637,8.0,1243.7964028001327,4.0,1352.5237082341446,,, 42
5362,1.8,873.400314609295,9.2,814.7847539357139,3.6,958.2244116943106,4.5,894.3864992189594, 15
5370,1.2,1100.5369679217902,4.0,1128.9822561429787,1.7,1142.5976465233439,3.5,1455.163275844561, 20
5372,1.2,949.7916991414554,5.0,989.3076197735427,,,3.0,1371.7662424463774,  1
5373,2.8,1016.7786668636286,8.8,1056.790105328364,2.9,1224.4403517391097,2.9,1439.805025357562, 30
5374,,,3.8,1191.4342870106414,1.4,1612.6896927073726,3.0,1150.1851944129335,201
5379,1.1,949.7916991414554,4.5,989.3076197735427,,,,,  1
5380,2.2,1041.0517511100472,5.5,1038.8660552182653,,,4.5,1231.1714574916934,  9
5382,1.5,1042.5697576604264,3.2,1014.5476921460248,,,,, 34
5384,1.2,1228.2194962666015,3.0,1191.4342870106414,,,,,201
5387,1.1,1868.980093986746,1.5,1809.7652698140805,,,3.1,1516.2662167907285, 25
5416,,,2.0,1034.0314607341952,1.1,952.487770379492,,, 17
5420,,,1.9,1214.2137658622157,,,3.1,926.9931403655718,230
5422,2.0,1021.9215061534438,4.6,1034.0314607341952,3.0,952.487770379492,4.5,1345.9507234864104, 17
5424,1.2,1185.5178516715323,3.0,1138.0191105346855,1.1,1082.419757480578,3.4,1082.7274309789577, 16
5427,1.0,1170.9718024414428,3.0,1190.8566855711979,,,3.0,1418.6422829170795,  8
5431,,,2.1,1240.319766827933,2.0,1697.7076657362206,3.5,1472.7419380628821, 10
5434,1.1,1091.3950434094083,2.9,1154.4325948215505,,,,,  3
5435,,,1.9,1495.8471428510322,,,3.1,1250.165787220442, 51
5439,,,1.7,1214.2137658622157,,,2.8,926.9931403655718,230
5441,0.8,2454.542334369667,2.7,2411.0273868911204,2.1,2156.5309135277057,19.0,2079.9793552175947, 33
5444,1.0,1124.2350688820288,3.0,1187.9080342434613,,,4.2,1621.0121934080253, 49
5446,1.0,1170.9718024414428,2.3,1190.8566855711979,,,,,  8
5448,,,1.9,1495.8471428510322,1.1,1283.6443279491284,3.0,1250.165787220442, 51
5455,0.8,1478.8722177988748,2.4,1436.935419659339,1.9,1068.2587331917125,3.7,1338.229777040417,234
5457,1.0,1100.5369679217902,2.1,1128.9822561429787,1.1,1142.5976465233439,3.7,1455.163275844561, 20
5459,,,1.6,1128.9822561429787,,,2.9,1455.163275844561, 20
5463,,,1.4,1446.5434140342634,1.3,1073.4525491012207,,, 18
5467,0.7,1216.365285980001,1.7,1240.319766827933,,,,, 10
5470,0.8,1902.1475007275878,1.7,1858.5731453633596,1.0,1348.6090643568364,2.0,1660.3399253060509, 44
5471,0.9,1459.857363766927,2.0,1421.4026752658374,1.0,1104.7200027617594,1.02,1338.1813790842896,257
5473,1.7,1191.1976552265462,3.9,1238.0722390612787,,,1.9,1572.4343883789372, 21
5474,1.5,1191.1976552265462,1.4,1238.0722390612787,,,,, 21
5475,1.4,1514.6089383157887,5.2,1446.5434140342634,3.8,1073.4525491012207,3.7,1185.8980013025132, 18
5476,0.9,1562.983986512882,2.2,1532.499377176931,1.8,1386.3822134829552,1.7,1429.5170769686983, 37
5479,1.9,949.7916991414554,4.6,989.3076197735427,,,1.5,1371.7662424463774,  1
5484,,,1.4,1495.8471428510322,,,1.4,1250.165787220442, 51
5509,1.0,1902.1475007275878,2.9,1858.5731453633596,3.0,1348.6090643568364,5.1,1660.3399253060509, 44
5515,,,2.6,1858.5731453633596,2.9,1348.6090643568364,6.5,1660.3399253060509, 44
5520,1.5,1870.014156709378,,,2.4,1275.6256229829328,3.4,1564.0557195245126,  6
5528,1.5,912.0927989433404,5.0,881.9679140288905,,,4.0,1037.5316613879127, 40
5530,1.2,1045.9578639126205,4.0,1084.4377982465348,1.8,1243.6091814047234,3.4,1450.8008975281693,212
5534,1.2,929.969261367409,3.7,960.3339273841883,2.0,1104.3786072594376,3.6,1347.9289169432982, 41
5535,1.2,1604.8130659095275,3.5,1534.238201882201,,,,, 38
5536,2.6,1180.7216760464637,9.0,1243.7964028001327,4.9,1352.5237082341446,5.3,1677.2788327076364, 42
5540,1.7,873.400314609295,8.1,814.7847539357139,3.7,958.2244116943106,4.7,894.3864992189594, 15
5543,1.3,1100.5369679217902,2.1,1128.9822561429787,,,3.0,1455.163275844561, 20
5554,2.9,1016.7786668636286,9.0,1056.790105328364,3.0,1224.4403517391097,3.2,1439.805025357562, 30
5559,1.6,949.7916991414554,3.2,989.3076197735427,,,4.2,1371.7662424463774,  1
5560,1.0,1228.2194962666015,2.3,1191.4342870106414,,,2.3,1150.1851944129335,201
5565,1.3,1042.5697576604264,3.8,1014.5476921460248,1.5,1065.509458309826,3.5,1116.0002675552212, 34
5568,1.0,949.7916991414554,2.0,989.3076197735427,,,,,  1
5569,1.8,1041.0517511100472,4.0,1038.8660552182653,1.8,1275.0951242119004,,,  9
5570,,,1.7,1014.5476921460248,2.0,1065.509458309826,,, 34
5583,,,,,1.0,1067.4246092705469,1.5,1306.822024005071, 36
5591,,,1.6,1034.0314607341952,1.4,952.487770379492,1.7,1345.9507234864104, 17
5603,,,1.2,802.5833444960475,,,3.0,1118.9997132389904,216
5604,,,1.1,1243.7964028001327,,,3.0,1677.2788327076364, 42
5615,,,3.0,1034.0314607341952,1.2,952.487770379492,,, 17
5618,1.8,1021.9215061534438,5.5,1034.0314607341952,3.5,952.487770379492,6.0,1345.9507234864104, 17
5623,1.0,1091.3950434094083,2.8,1154.4325948215505,,,,,  3
5632,1.0,1124.2350688820288,3.5,1187.9080342434613,,,,, 49
5638,0.8,2454.542334369667,2.6,2411.0273868911204,1.9,2156.5309135277057,8.0,2079.9793552175947, 33
5640,0.5,1170.9718024414428,2.0,1190.8566855711979,,,,,  8
5643,1.0,1442.5763323094827,,,,,4.5,992.8258859709641,100
5654,0.6,1170.9718024414428,1.8,1190.8566855711979,,,3.5,1418.6422829170795,  8
5656,0.8,1870.014156709378,2.0,1815.1210692352513,,,3.0,1564.0557195245126,  6
5659,1.4,1191.1976552265462,2.9,1238.0722390612787,,,4.0,1572.4343883789372, 21
5663,0.8,1459.857363766927,2.0,1421.4026752658374,,,3.5,1338.1813790842896,257
5665,,,1.5,1495.8471428510322,,,3.5,1250.165787220442, 51
5666,,,1.8,1240.319766827933,,,3.0,1472.7419380628821, 10
5668,1.0,1514.6089383157887,4.0,1446.5434140342634,3.0,1073.4525491012207,5.5,1185.8980013025132, 18
5669,1.8,949.7916991414554,3.3,989.3076197735427,,,3.5,1371.7662424463774,  1
5670,,,1.8,1301.0056776028398,1.5,890.69349932281,3.0,1130.2583460495662,238
5672,,,2.0,1532.499377176931,1.5,1386.3822134829552,3.5,1429.5170769686983, 37
5697,,,2.1,1494.2298460436546,2.6,1116.4639454423773,4.0,1264.486453261161, 19
5702,,,2.1,1858.5731453633596,,,4.1,1660.3399253060509, 44
5705,,,2.1,1084.4377982465348,,,2.1,1450.8008975281693,212
5709,1.1,1902.1475007275878,2.1,1858.5731453633596,,,7.0,1660.3399253060509, 44
5711,0.9,1170.9718024414428,,,,,2.3,1418.6422829170795,  8
5716,1.8,1180.7216760464637,5.5,1243.7964028001327,3.0,1352.5237082341446,4.0,1677.2788327076364, 42
5724,2.1,912.0927989433404,8.1,881.9679140288905,2.0,1082.426982216607,6.8,1037.5316613879127, 40
5728,1.4,1870.014156709378,4.1,1815.1210692352513,,,3.5,1564.0557195245126,  6
5733,1.0,1478.8722177988748,3.9,1436.935419659339,,,3.8,1338.229777040417,234
5747,2.0,1100.5369679217902,2.8,1128.9822561429787,1.9,1142.5976465233439,3.8,1455.163275844561, 20
5750,1.1,873.400314609295,6.0,814.7847539357139,2.8,958.2244116943106,3.5,894.3864992189594, 15
5751,2.0,1016.7786668636286,4.5,1056.790105328364,2.0,1224.4403517391097,2.5,1439.805025357562, 30
5763,2.3,949.7916991414554,4.9,989.3076197735427,,,4.8,1371.7662424463774,  1
5775,,,1.9,1191.4342870106414,,,2.0,1150.1851944129335,201
5779,,,1.4,1809.7652698140805,,,3.1,1516.2662167907285, 25
5782,1.2,949.7916991414554,2.1,989.3076197735427,,,3.6,1371.7662424463774,  1
5795,,,,,1.8,952.487770379492,3.0,1345.9507234864104, 17
5798,,,,,1.8,795.040470551716,3.5,720.5299692018631,259
5800,1.7,1021.9215061534438,,,2.9,952.487770379492,,, 17
5805,,,2.9,1034.0314607341952,2.0,952.487770379492,,, 17
5807,1.1,1091.3950434094083,2.6,1154.4325948215505,,,,,  3
5814,,,2.7,2411.0273868911204,2.0,2156.5309135277057,8.4,2079.9793552175947, 33
5816,1.0,1216.365285980001,2.5,1240.319766827933,,,5.2,1472.7419380628821, 10
5820,0.9,1478.8722177988748,2.3,1436.935419659339,1.9,1068.2587331917125,,,234
5821,,,2.1,1190.8566855711979,,,4.0,1418.6422829170795,  8
5824,1.6,1191.1976552265462,3.2,1238.0722390612787,,,4.4,1572.4343883789372, 21
5827,1.1,1514.6089383157887,3.5,1446.5434140342634,,,4.4,1185.8980013025132, 18
5829,1.9,949.7916991414554,4.1,989.3076197735427,,,3.2,1371.7662424463774,  1
5830,,,1.5,1495.8471428510322,,,4.0,1250.165787220442, 51
5831,0.9,1562.983986512882,1.9,1532.499377176931,2.0,1386.3822134829552,4.0,1429.5170769686983, 37
5835,1.1,1191.1976552265462,2.0,1238.0722390612787,,,2.2,1572.4343883789372, 21
5837,0.8,1365.852711818084,2.2,1301.0056776028398,,,2.2,1130.2583460495662,238
5845,,,1.2,1712.3894758905408,,,3.8,1358.972392341545,  7
5859,,,2.1,1494.2298460436546,2.1,1116.4639454423773,3.6,1264.486453261161, 19
5861,1.0,1902.1475007275878,2.2,1858.5731453633596,2.1,1348.6090643568364,5.8,1660.3399253060509, 44
5875,1.0,1604.8130659095275,2.5,1534.238201882201,,,,, 38
5879,1.0,1180.7216760464637,3.5,1243.7964028001327,1.5,1352.5237082341446,,, 42
5887,2.0,912.0927989433404,9.0,881.9679140288905,,,7.0,1037.5316613879127, 40
5892,0.7,929.969261367409,4.5,960.3339273841883,1.2,1104.3786072594376,2.5,1347.9289169432982, 41
5909,1.0,1016.7786668636286,4.5,1056.790105328364,,,2.8,1439.805025357562, 30
5913,2.0,1100.5369679217902,5.0,1128.9822561429787,2.0,1142.5976465233439,7.0,1455.163275844561, 20
5917,,,4.5,814.7847539357139,2.0,958.2244116943106,2.0,894.3864992189594, 15
5949,,,1.8,1234.008885866761,1.8,1142.3802193888548,2.5,1210.742134503201, 26
5958,,,2.0,1191.4342870106414,,,3.0,1150.1851944129335,201
5975,,,,,1.0,1344.8221404248072,3.0,1516.2662167907285, 25
5988,1.0,949.7916991414554,3.0,989.3076197735427,,,3.0,1371.7662424463774,  1
5995,1.0,1870.014156709378,5.0,1815.1210692352513,,,,,  6
6010,,,,,1.1,1042.0063212251732,4.7,1128.865941816971,246
6011,2.2,1100.5369679217902,,,2.3,1142.5976465233439,8.7,1455.163275844561, 20
6023,1.2,1191.1976552265462,4.6,1238.0722390612787,,,4.0,1572.4343883789372, 21
6024,,,4.0,1815.1210692352513,2.6,1275.6256229829328,4.4,1564.0557195245126,  6
6026,3.0,949.7916991414554,8.0,989.3076197735427,2.1,1463.2142221322088,6.4,1371.7662424463774,  1
6028,0.8,1365.852711818084,,,2.0,890.69349932281,,,238
6031,,,3.6,1494.2298460436546,2.1,1116.4639454423773,2.2,1264.486453261161, 19
6034,1.0,1045.9578639126205,5.0,1084.4377982465348,1.0,1243.6091814047234,2.2,1450.8008975281693,212
6038,1.8,912.0927989433404,7.0,881.9679140288905,1.2,1082.426982216607,,, 40
6039,0.5,1870.014156709378,1.3,1815.1210692352513,0.7,1275.6256229829328,,,  6
6040,1.0,929.969261367409,3.0,960.3339273841883,0.9,1104.3786072594376,,, 41
6045,0.9,1016.7786668636286,3.0,1056.790105328364,,,,, 30
6046,1.0,1100.5369679217902,2.0,1128.9822561429787,,,3.5,1455.163275844561, 20
6084,1.0,1228.2194962666015,2.8,1191.4342870106414,,,3.0,1150.1851944129335,201
6131,,,2.0,759.4977915339991,2.1,795.040470551716,2.0,720.5299692018631,259
6134,1.8,1021.9215061534438,2.2,1034.0314607341952,2.5,952.487770379492,,, 17
6137,0.8,1116.7591289481124,2.0,1171.0959882769644,2.2,1273.8558549320144,,, 73
6139,1.0,1100.5369679217902,3.0,1128.9822561429787,3.0,1142.5976465233439,,, 20
6147,1.0,1170.9718024414428,2.5,1190.8566855711979,,,2.0,1418.6422829170795,  8
6150,,,2.0,1495.8471428510322,,,3.0,1250.165787220442, 51
6151,1.0,1442.5763323094827,2.0,1359.1589338807314,,,4.5,992.8258859709641,100
6166,,,,,1.2,1068.2587331917125,3.0,1338.229777040417,234
6174,,,3.0,1446.5434140342634,2.0,1073.4525491012207,4.5,1185.8980013025132, 18
6178,,,2.0,1532.499377176931,1.2,1386.3822134829552,3.0,1429.5170769686983, 37
6180,2.5,949.7916991414554,8.0,989.3076197735427,2.0,1463.2142221322088,4.0,1371.7662424463774,  1
6181,0.5,1091.3950434094083,1.8,1154.4325948215505,1.0,1501.4792262167082,,,  3
6183,0.5,1084.988382527184,2.0,1123.970605051556,,,,, 13
6188,1.0,1365.852711818084,2.0,1301.0056776028398,2.0,890.69349932281,,,238
6198,1.0,1554.712768991318,2.0,1494.2298460436546,2.0,1116.4639454423773,,, 19
6203,,,1.2,1858.5731453633596,1.2,1348.6090643568364,3.5,1660.3399253060509, 44
6218,1.0,912.0927989433404,5.0,881.9679140288905,,,4.0,1037.5316613879127, 40
6230,1.0,929.969261367409,4.0,960.3339273841883,,,3.0,1347.9289169432982, 41
6235,,,5.5,814.7847539357139,2.0,958.2244116943106,3.0,894.3864992189594, 15
6238,2.0,1100.5369679217902,4.0,1128.9822561429787,1.0,1142.5976465233439,3.0,1455.163275844561, 20
6240,1.8,1016.7786668636286,5.5,1056.790105328364,1.5,1224.4403517391097,2.0,1439.805025357562, 30
6241,,,1.5,1191.4342870106414,,,2.0,1150.1851944129335,201
6252,0.9,1021.9215061534438,2.5,1034.0314607341952,3.2,952.487770379492,3.0,1345.9507234864104, 17
6253,,,1.6,1034.0314607341952,2.2,952.487770379492,,, 17
6260,2.5,1100.5369679217902,5.0,1128.9822561429787,1.9,1142.5976465233439,5.0,1455.163275844561, 20
6265,0.5,1116.7591289481124,2.5,1171.0959882769644,,,,, 73
6266,,,2.2,1436.935419659339,,,3.0,1338.229777040417,234
6272,,,2.0,1495.8471428510322,,,3.5,1250.165787220442, 51
6273,,,3.0,1586.2398196116296,3.0,1189.8419990805705,3.0,1285.5953384824, 32
6275,,,,,1.8,1386.3822134829552,2.2,1429.5170769686983, 37
6276,2.0,1191.1976552265462,4.0,1238.0722390612787,,,4.0,1572.4343883789372, 21
6278,,,,,1.0,1623.7461955001681,2.0,1572.4343883789372, 21
6283,1.8,949.7916991414554,,,1.0,1463.2142221322088,3.5,1371.7662424463774,  1
6286,,,,,2.0,890.69349932281,2.0,1130.2583460495662,238
6306,,,1.5,2057.963469317282,,,2.0,1780.2091843868775,282
6310,,,3.0,1494.2298460436546,1.8,1116.4639454423773,2.8,1264.486453261161, 19
6313,,,2.0,2057.963469317282,,,3.5,1780.2091843868775,282
6316,0.5,1081.0090917210482,4.0,1162.5449211737994,1.0,1452.2172924128124,2.8,1676.1106282588148, 50
6318,,,2.5,1858.5731453633596,2.0,1348.6090643568364,6.0,1660.3399253060509, 44
6322,,,2.5,1858.5731453633596,2.0,1348.6090643568364,5.0,1660.3399253060509, 44
6325,,,2.5,1237.4403696450352,1.0,895.9964926582402,2.0,1324.7242126722413,223
6328,1.2,1045.9578639126205,5.0,1084.4377982465348,,,5.0,1450.8008975281693,212
6329,1.2,912.0927989433404,5.5,881.9679140288905,1.0,1082.426982216607,5.0,1037.5316613879127, 40
6330,,,1.2,2411.0273868911204,,,3.0,2079.9793552175947, 33
6335,1.8,1180.7216760464637,8.0,1243.7964028001327,3.0,1352.5237082341446,5.0,1677.2788327076364, 42
6342,1.5,929.969261367409,4.5,960.3339273841883,1.5,1104.3786072594376,4.5,1347.9289169432982, 41
6353,1.0,873.400314609295,5.5,814.7847539357139,2.0,958.2244116943106,4.5,894.3864992189594, 15
6354,1.0,1100.5369679217902,2.0,1128.9822561429787,2.0,1142.5976465233439,5.0,1455.163275844561, 20
6356,2.0,1016.7786668636286,7.0,1056.790105328364,2.0,1224.4403517391097,4.0,1439.805025357562, 30
6357,,,2.0,1191.4342870106414,,,4.0,1150.1851944129335,201
6358,2.2,949.7916991414554,9.0,989.3076197735427,,,10.0,1371.7662424463774,  1
6409,1.9,1021.9215061534438,4.0,1034.0314607341952,,,6.3,1345.9507234864104, 17
6412,1.2,1100.5369679217902,2.8,1128.9822561429787,,,,, 20
6425,3.3,1100.5369679217902,5.0,1128.9822561429787,2.9,1142.5976465233439,8.0,1455.163275844561, 20
6427,,,1.9,1591.6600809169452,,,6.8,1350.2666957212482,203
6428,1.1,1442.5763323094827,1.8,1359.1589338807314,,,4.0,992.8258859709641,100
6430,0.7,1553.9525087909844,1.1,1495.8471428510322,1.0,1283.6443279491284,4.8,1250.165787220442, 51
6433,1.0,1514.6089383157887,4.1,1446.5434140342634,3.7,1073.4525491012207,,, 18
6436,2.0,1191.1976552265462,4.4,1238.0722390612787,,,4.2,1572.4343883789372, 21
6439,1.0,1170.9718024414428,2.9,1190.8566855711979,,,2.1,1418.6422829170795,  8
6442,2.0,949.7916991414554,3.7,989.3076197735427,,,3.3,1371.7662424463774,  1
6461,,,2.7,2057.963469317282,,,5.1,1780.2091843868775,282
6462,,,1.2,1809.7652698140805,,,3.3,1516.2662167907285, 25
6472,1.0,1902.1475007275878,3.1,1858.5731453633596,,,7.0,1660.3399253060509, 44
6478,1.0,1081.0090917210482,5.0,1162.5449211737994,,,3.8,1676.1106282588148, 50
6491,1.0,1216.365285980001,2.4,1240.319766827933,,,1.8,1472.7419380628821, 10
6492,0.8,1202.5217589968404,3.1,1152.1176029935252,,,,,243
6493,0.6,1045.9578639126205,2.0,1084.4377982465348,,,,,212
6495,1.2,912.0927989433404,4.3,881.9679140288905,,,,, 40
6496,0.8,1180.7216760464637,10.0,1243.7964028001327,,,,, 42
6499,1.3,929.969261367409,4.0,960.3339273841883,1.0,1104.3786072594376,3.0,1347.9289169432982, 41
6508,1.0,873.400314609295,4.0,814.7847539357139,1.8,958.2244116943106,2.8,894.3864992189594, 15
6510,0.9,1127.7785584635023,2.1,1047.3488993764222,,,3.7,866.661535482338, 96
6514,2.0,1016.7786668636286,7.0,1056.790105328364,1.8,1224.4403517391097,3.0,1439.805025357562, 30
6523,5.0,949.7916991414554,17.0,989.3076197735427,,,11.0,1371.7662424463774,  1
6525,1.0,1041.0517511100472,2.5,1038.8660552182653,,,2.0,1231.1714574916934,  9
6531,,,1.7,1809.7652698140805,,,3.0,1516.2662167907285, 25
6547,,,,,1.8,1142.5976465233439,4.0,1455.163275844561, 20
6549,0.8,1642.401153029818,2.0,1591.6600809169452,,,4.0,1350.2666957212482,203
6553,,,2.3,2411.0273868911204,,,10.0,2079.9793552175947, 33
6556,,,1.8,1421.4026752658374,1.8,1104.7200027617594,,,257
6557,,,2.0,1436.935419659339,1.6,1068.2587331917125,2.8,1338.229777040417,234
6559,,,2.0,1190.8566855711979,,,3.0,1418.6422829170795,  8
6561,,,1.8,1421.4026752658374,1.0,1104.7200027617594,2.5,1338.1813790842896,257
6562,,,1.8,1234.008885866761,1.5,1142.3802193888548,,, 26
6563,0.8,1514.6089383157887,2.5,1446.5434140342634,3.0,1073.4525491012207,,, 18
6571,3.0,949.7916991414554,8.0,989.3076197735427,,,4.5,1371.7662424463774,  1
6576,1.0,949.7916991414554,,,,,3.0,1371.7662424463774,  1
6579,,,2.0,1494.2298460436546,1.8,1116.4639454423773,3.8,1264.486453261161, 19
6582,,,1.6,1809.7652698140805,1.0,1344.8221404248072,3.5,1516.2662167907285, 25
6583,1.0,2100.7697370415276,3.0,2057.963469317282,1.8,1798.8059299277209,6.0,1780.2091843868775,282
6587,,,1.8,1128.9822561429787,,,4.0,1455.163275844561, 20
6589,1.1,1514.6089383157887,4.0,1446.5434140342634,1.0,1073.4525491012207,4.0,1185.8980013025132, 18
6590,,,1.9,2057.963469317282,,,5.0,1780.2091843868775,282
6591,1.0,1902.1475007275878,3.0,1858.5731453633596,2.5,1348.6090643568364,4.4,1660.3399253060509, 44
6593,,,2.0,1128.9822561429787,,,2.0,1455.163275844561, 20
6602,,,2.0,1858.5731453633596,1.5,1348.6090643568364,4.0,1660.3399253060509, 44
6603,0.5,1045.9578639126205,2.0,1084.4377982465348,,,3.2,1450.8008975281693,212
6605,0.8,912.0927989433404,2.6,881.9679140288905,,,,, 40
6606,0.5,1604.8130659095275,1.9,1534.238201882201,,,2.2,1201.9578162149855, 38
6610,1.2,1081.0090917210482,5.0,1162.5449211737994,1.0,1452.2172924128124,4.0,1676.1106282588148, 50
6611,2.0,1180.7216760464637,9.5,1243.7964028001327,3.2,1352.5237082341446,5.0,1677.2788327076364, 42
6612,,,2.0,1237.4403696450352,1.0,895.9964926582402,,,223
6613,,,2.5,1858.5731453633596,1.0,1348.6090643568364,,, 44
6622,2.0,912.0927989433404,6.0,881.9679140288905,1.0,1082.426982216607,6.0,1037.5316613879127, 40
6623,1.2,929.969261367409,3.2,960.3339273841883,1.0,1104.3786072594376,3.0,1347.9289169432982, 41
6631,,,2.0,1243.7964028001327,1.0,1352.5237082341446,,, 42
6638,,,,,1.0,1363.8113031500193,2.2,1691.6050751794992,242
6639,1.5,1016.7786668636286,6.0,1056.790105328364,1.2,1224.4403517391097,2.2,1439.805025357562, 30
6640,0.2,873.400314609295,3.5,814.7847539357139,1.3,958.2244116943106,2.0,894.3864992189594, 15
6646,0.2,1553.9525087909844,2.0,1495.8471428510322,,,3.8,1250.165787220442, 51
6648,0.6,1352.922514838855,2.0,1441.0010594994503,,,2.0,1917.2442958865945,218
6652,1.2,1091.3950434094083,3.2,1154.4325948215505,,,2.0,1584.6341633945567,  3
6655,,,2.2,1191.4342870106414,,,2.4,1150.1851944129335,201
